#Table 1: Free energy, Energy and Entropy of adsorption
Name,dA,err,dE,err,TdS,err
Arginine_H+,-1.5976977822893181,0.05740378384768944,-3.8481317488414644,2.7064961624478694,-2.250433966552146,2.7071048505266795
Asparagine,-3.7186745352249373,0.050315723543932656,-9.140833196410952,2.63044443473845,-5.422158661186015,2.630925615877848
Glutamic_Acid,-2.4769345700580274,0.049395453636483636,-11.149804554196395,2.6216645249990886,-8.672869984138368,2.6221298199133183
Glycine,-1.847691644060369,0.05231794250521903,-2.809975711870764,2.6671238505748747,-0.9622840678103948,2.6676369320830235
Isoleucine,-0.09455824417132469,0.050278615127948866,-0.9698771228058031,2.7281556714283144,-0.8753188786344783,2.7286189376103183
Phenylalanine,-1.4719959229189834,0.04184382922823874,-7.789599203789636,2.8666614418328087,-6.317603280870652,2.866966816713343
Water,2.558077333764678,0.0997451953253869,-2.918507768221025,4.435674203439248,-5.4765851019857035,4.436795548934716
