3.150000000000000022e-01 -6.433615448788199132e+00 4.813676254002706156e-01
3.449999999999999734e-01 -6.191008877484000195e+00 4.748594732360043869e-02
3.750000000000000000e-01 -6.253894732270007140e+00 2.533588641108755479e-02
4.050000000000000266e-01 -6.216759551782989668e+00 2.138729688929197695e-02
4.349999999999999978e-01 -6.221526219473745734e+00 2.480305463721188541e-02
4.650000000000000244e-01 -6.235361968401861077e+00 4.153330731246402535e-02
4.949999999999999956e-01 -6.438712159625043618e+00 6.412673883413917697e-02
5.250000000000000222e-01 -6.399249853456627335e+00 7.368203549345436754e-02
5.550000000000000488e-01 -6.169182055209431859e+00 5.969685730949192415e-02
5.849999999999999645e-01 -6.001381991475081001e+00 6.792069113029122751e-02
6.149999999999999911e-01 -5.783456811053807378e+00 6.323472077554938287e-02
6.450000000000000178e-01 -5.769750206604481235e+00 5.011461304327366473e-02
6.750000000000000444e-01 -5.673059105007966174e+00 4.331062112990447660e-02
7.049999999999999600e-01 -5.718141915959446209e+00 3.821013322996974493e-02
7.349999999999999867e-01 -5.523528680363527954e+00 1.965625414904969559e-01
7.650000000000000133e-01 -5.665132771812750434e+00 3.925228215927861058e-02
7.950000000000000400e-01 -5.720631903388198936e+00 4.062746728163837279e-02
8.249999999999999556e-01 -5.777940932068975854e+00 4.046522370146274361e-02
8.549999999999999822e-01 -5.880565313300719410e+00 3.732046940073843050e-02
8.850000000000000089e-01 -5.940217349294518279e+00 3.823763926481210662e-02
9.150000000000000355e-01 -5.809509219456218787e+00 4.004065278758353608e-02
9.449999999999999512e-01 -5.851772307753308588e+00 4.262146432181963818e-02
9.749999999999999778e-01 -5.781425717219824456e+00 4.139301669079036017e-02
1.004999999999999893e+00 -5.912943099987439055e+00 3.645898068626869659e-02
1.034999999999999920e+00 -6.024663922160615748e+00 3.339227158765459280e-02
1.064999999999999947e+00 -6.081801491041928465e+00 3.209872427383069632e-02
1.094999999999999973e+00 -6.122927920940971269e+00 3.029392440693987054e-02
1.125000000000000000e+00 -6.159703412551515100e+00 3.176805505577506156e-02
1.155000000000000027e+00 -6.160568697937388372e+00 3.138399667388072634e-02
1.185000000000000053e+00 -6.154422382816330916e+00 3.059228788812896199e-02
1.215000000000000080e+00 -6.204738608006051592e+00 2.983987019937053148e-02
1.245000000000000107e+00 -6.936426442401995907e+00 4.779533613832282479e-01
1.274999999999999911e+00 -6.113426283516645299e+00 3.060996037905294384e-02
1.304999999999999938e+00 -6.075262029272396447e+00 3.098360076177632261e-02
1.334999999999999964e+00 -6.044327236397403880e+00 3.172329361027925732e-02
1.364999999999999991e+00 -5.949703304170103735e+00 3.153189212051386164e-02
1.395000000000000018e+00 -5.861988334390740185e+00 3.140485489157873039e-02
1.425000000000000044e+00 -5.725747557918957398e+00 3.225797599815847377e-02
1.455000000000000071e+00 -5.691964802616063857e+00 3.090681404973704902e-02
1.485000000000000098e+00 -5.773935696816087315e+00 2.761292577777737373e-02
