3.150000000000000022e-01 -3.478905655415615456e+03 1.151222113060524777e+01
3.449999999999999734e-01 -3.452897775077652568e+03 1.285115219132271003e+00
3.750000000000000000e-01 -3.452585876935828765e+03 5.809410836491640806e-01
4.050000000000000266e-01 -3.454112963898750422e+03 3.696549384001302507e-01
4.349999999999999978e-01 -3.453854481714323811e+03 2.778194776163799840e-01
4.650000000000000244e-01 -3.453659449381216291e+03 3.039297664960990963e-01
4.949999999999999956e-01 -3.452969281375103947e+03 5.114177901222972666e-01
5.250000000000000222e-01 -3.453881341986205371e+03 1.481447798241515956e+00
5.550000000000000488e-01 -3.457743029265086079e+03 2.598304544779333369e+00
5.849999999999999645e-01 -3.459044134771249446e+03 1.636071488334521762e+00
6.149999999999999911e-01 -3.468449709432361033e+03 1.353606793224485294e+00
6.450000000000000178e-01 -3.460822481600194351e+03 8.583592426242670825e+00
6.750000000000000444e-01 -3.474885138418606402e+03 7.117732397989221527e-01
7.049999999999999600e-01 -3.477835171972052194e+03 5.483627300312827746e-01
7.349999999999999867e-01 -3.478579809361371190e+03 4.848469701895568584e-01
7.650000000000000133e-01 -3.478274642895330089e+03 2.020572107630334457e+00
7.950000000000000400e-01 -3.480889870058797442e+03 4.618538689073105608e-01
8.249999999999999556e-01 -3.482763442389672946e+03 5.080054761718587608e-01
8.549999999999999822e-01 -3.483125766537486015e+03 4.908705662883213194e-01
8.850000000000000089e-01 -3.483110768380526679e+03 4.747992357847967138e-01
9.150000000000000355e-01 -3.484530404624660605e+03 4.858644644980035232e-01
9.449999999999999512e-01 -3.484761120978160761e+03 4.351725274825062328e-01
9.749999999999999778e-01 -3.485868215418583077e+03 4.519456123452286200e-01
1.004999999999999893e+00 -3.486115308255717082e+03 4.599088404086850712e-01
1.034999999999999920e+00 -3.486594398311947771e+03 4.205009502322937798e-01
1.064999999999999947e+00 -3.487201897119425212e+03 4.239285949768700212e-01
1.094999999999999973e+00 -3.486972579705955923e+03 4.517066146508441071e-01
1.125000000000000000e+00 -3.487694005574140192e+03 4.485967911547286691e-01
1.155000000000000027e+00 -3.487033102257395058e+03 4.430342199572741002e-01
1.185000000000000053e+00 -3.487873966103467865e+03 4.268585043231553078e-01
1.215000000000000080e+00 -3.487713010954335914e+03 4.435147835442840303e-01
1.245000000000000107e+00 -3.488796419848693859e+03 4.356836031570132106e-01
1.274999999999999911e+00 -3.487484902826754478e+03 4.605921938300609475e-01
1.304999999999999938e+00 -3.488237114214342000e+03 4.314692738307168152e-01
1.334999999999999964e+00 -3.488438780223293179e+03 4.626223526424103616e-01
1.364999999999999991e+00 -3.489237224029711342e+03 4.335913897038591869e-01
1.395000000000000018e+00 -3.490147847008522149e+03 4.365198535236403110e-01
1.425000000000000044e+00 -3.490109360603694313e+03 3.999158002424043068e-01
1.455000000000000071e+00 -3.490246299722810363e+03 3.539843216591428976e-01
1.485000000000000098e+00 -3.490222745775949534e+03 3.255216907930337245e-01
