3.150000000000000022e-01 -2.482503069255539074e+01 1.388555161621746858e+00
3.449999999999999734e-01 -1.384666622913992740e+01 6.937330149025703330e-01
3.750000000000000000e-01 -1.338555288517738617e+01 3.034287970670447310e-01
4.050000000000000266e-01 -1.321272450744049465e+01 2.650527548391701238e-01
4.349999999999999978e-01 -1.265896698364083228e+01 3.126457678147888108e-01
4.650000000000000244e-01 -1.357596610237329493e+01 4.930360801472429833e-01
4.949999999999999956e-01 -1.351398878578607743e+01 1.019599076886299471e+00
5.250000000000000222e-01 -1.424438454118780406e+01 1.368120581010336956e+00
5.550000000000000488e-01 -1.703399951473477358e+01 1.210450235564130894e+00
5.849999999999999645e-01 -2.591885886834213082e+01 1.134455072928100439e+00
6.149999999999999911e-01 -2.874217452621665458e+01 1.207043831741258177e+00
6.450000000000000178e-01 -2.808075829343215801e+01 1.027543101975724849e+00
6.750000000000000444e-01 -2.314596545899714286e+01 7.108473542215610896e-01
7.049999999999999600e-01 -2.254135461533347495e+01 5.490788277665592521e-01
7.349999999999999867e-01 -2.638453320141010749e+01 6.287222677453678799e-01
7.650000000000000133e-01 -2.742744635670026199e+01 6.931024697750390873e-01
7.950000000000000400e-01 -2.870173799757357713e+01 6.391785059169351468e-01
8.249999999999999556e-01 -3.407506751818635138e+01 6.686632937926061393e-01
8.549999999999999822e-01 -3.957179196513205000e+01 7.231880042505792749e-01
8.850000000000000089e-01 -4.161835794481802964e+01 6.646733318872435348e-01
9.150000000000000355e-01 -3.688369056622529030e+01 5.605891088207092254e-01
9.449999999999999512e-01 -2.766206668660604961e+01 4.954030750466028032e-01
9.749999999999999778e-01 -1.877720073052807592e+01 4.796010611570780124e-01
1.004999999999999893e+00 -1.369924712302491443e+01 4.617090077774464452e-01
1.034999999999999920e+00 -1.335660272602276955e+01 4.746245491652815729e-01
1.064999999999999947e+00 -1.231211582471570942e+01 4.710568383831141848e-01
1.094999999999999973e+00 -1.166210686239991112e+01 4.315394124402637810e-01
1.125000000000000000e+00 -1.142118679600672948e+01 3.907876148793313353e-01
1.155000000000000027e+00 -1.108932697712483417e+01 3.644237517239987123e-01
1.185000000000000053e+00 -1.160485313088936365e+01 3.250193772929874103e-01
1.215000000000000080e+00 -1.153938371292356813e+01 3.422658337810584595e-01
1.245000000000000107e+00 -1.167905377865273131e+01 3.481079949113859984e-01
1.274999999999999911e+00 -1.199327847459293039e+01 3.830690950920303539e-01
1.304999999999999938e+00 -1.311375976108555186e+01 4.051660558658918831e-01
1.334999999999999964e+00 -1.329743815181952549e+01 4.559754700944012584e-01
1.364999999999999991e+00 -1.242290200783555321e+01 4.305972401468144417e-01
1.395000000000000018e+00 -1.249272195454531875e+01 4.027628154178106157e-01
1.425000000000000044e+00 -1.109750306610489190e+01 3.524048920553380926e-01
1.455000000000000071e+00 -1.066974162582057062e+01 3.140964083627069692e-01
1.485000000000000098e+00 -1.089518978338847077e+01 3.015681143973719669e-01
