3.150000000000000022e-01 -1.803278702634886431e+05 1.189288712348345456e+02
3.449999999999999734e-01 -1.805588194353179715e+05 1.741896533072680953e+01
3.750000000000000000e-01 -1.805843743258843897e+05 6.386745328898343566e+00
4.050000000000000266e-01 -1.805730041595967487e+05 3.691419873092746773e+00
4.349999999999999978e-01 -1.805813245291633939e+05 2.822500657810851354e+00
4.650000000000000244e-01 -1.805716202585332503e+05 3.956462814850837617e+00
4.949999999999999956e-01 -1.805750245749242895e+05 7.834505170479584280e+00
5.250000000000000222e-01 -1.805697015823882539e+05 1.993313907149927289e+01
5.550000000000000488e-01 -1.805775721923810779e+05 2.513086983761651538e+01
5.849999999999999645e-01 -1.805961634930619330e+05 3.435034628161349701e+01
6.149999999999999911e-01 -1.805595537869604304e+05 1.935991550824961749e+01
6.450000000000000178e-01 -1.805614367210774217e+05 1.002603365960040449e+01
6.750000000000000444e-01 -1.805635736561928643e+05 7.670718676699245009e+00
7.049999999999999600e-01 -1.805713192892382795e+05 6.010990629974632959e+00
7.349999999999999867e-01 -1.805630036029253679e+05 5.110668457237151685e+00
7.650000000000000133e-01 -1.805597831310851034e+05 4.969584179453988781e+00
7.950000000000000400e-01 -1.805582886300284299e+05 5.658558021132368943e+00
8.249999999999999556e-01 -1.805658885280847608e+05 5.495438242087083758e+00
8.549999999999999822e-01 -1.805568484172331518e+05 5.324515765583889504e+00
8.850000000000000089e-01 -1.805804326594895683e+05 7.974056578574627352e+00
9.150000000000000355e-01 -1.805624978544434998e+05 5.474787081365874108e+00
9.449999999999999512e-01 -1.805684658437042963e+05 5.466923967181505972e+00
9.749999999999999778e-01 -1.805582501460401691e+05 5.434477626367083758e+00
1.004999999999999893e+00 -1.805609633556698682e+05 5.335759109489001339e+00
1.034999999999999920e+00 -1.805607890828538802e+05 5.229653845473396956e+00
1.064999999999999947e+00 -1.805568300760659040e+05 5.163953789179134723e+00
1.094999999999999973e+00 -1.805699587863981724e+05 5.203233488430171860e+00
1.125000000000000000e+00 -1.805600766665944830e+05 4.992567026718644385e+00
1.155000000000000027e+00 -1.805624650700387720e+05 5.197694702764445118e+00
1.185000000000000053e+00 -1.805594172460743866e+05 5.309217190448784152e+00
1.215000000000000080e+00 -1.805586849914044433e+05 5.532598337111483744e+00
1.245000000000000107e+00 -1.805690012668645068e+05 5.108699728349456848e+00
1.274999999999999911e+00 -1.805637092349564773e+05 5.309043425968135388e+00
1.304999999999999938e+00 -1.805708266850034124e+05 5.610507978176956456e+00
1.334999999999999964e+00 -1.805624019673675648e+05 5.284204612391642186e+00
1.364999999999999991e+00 -1.805621398048816482e+05 5.127530691483024761e+00
1.395000000000000018e+00 -1.805623870749154012e+05 4.988891712274238444e+00
1.425000000000000044e+00 -1.805692736839604622e+05 4.488229938451661738e+00
1.455000000000000071e+00 -1.805651465875842550e+05 4.210223597050894995e+00
1.485000000000000098e+00 -1.805634281165224384e+05 3.916387666768611275e+00
