3.150000000000000022e-01 -3.629304082278913768e+00 4.199365372877109870e+00
3.449999999999999734e-01 -3.305184190486177287e-01 4.958995345761108564e-01
3.750000000000000000e-01 2.758401322903459185e+00 3.378124226565361043e-01
4.050000000000000266e-01 2.668683716431509811e+00 1.903001068158198805e-01
4.349999999999999978e-01 2.447743258392503840e+00 1.590336673424189995e-01
4.650000000000000244e-01 2.143613676489174669e+00 1.697847718704706410e-01
4.949999999999999956e-01 2.501878228138782134e+00 2.214688604406752914e-01
5.250000000000000222e-01 4.113649833843892267e+00 3.487523733322149266e-01
5.550000000000000488e-01 6.103348201516451965e+00 5.251874678814119068e-01
5.849999999999999645e-01 2.496325177962656294e+00 5.619782707877333250e-01
6.149999999999999911e-01 2.102810198629061489e+00 3.099952470279597194e-01
6.450000000000000178e-01 3.233276321085738481e+00 2.582144690682308119e-01
6.750000000000000444e-01 3.662250852649204802e+00 2.308066715632382249e-01
7.049999999999999600e-01 4.275493139323282676e+00 9.545091598464255922e-01
7.349999999999999867e-01 3.749355827123010965e+00 2.322739529140671610e-01
7.650000000000000133e-01 3.906985407378393838e+00 2.242917446467046494e-01
7.950000000000000400e-01 4.092896231977416477e+00 2.110771205586130517e-01
8.249999999999999556e-01 4.070327998866319241e+00 2.173122310034666382e-01
8.549999999999999822e-01 4.111027773242089012e+00 2.439664318705673518e-01
8.850000000000000089e-01 4.071122278595478150e+00 2.323783810163589092e-01
9.150000000000000355e-01 4.085326604823404040e+00 2.421438817170153968e-01
9.449999999999999512e-01 4.511680145630199590e+00 2.433071507690796054e-01
9.749999999999999778e-01 4.509306533989668075e+00 2.312566211939857119e-01
1.004999999999999893e+00 4.166045639784302423e+00 2.165717701623804392e-01
1.034999999999999920e+00 4.433603059347165143e+00 1.978214285853026888e-01
1.064999999999999947e+00 4.597000055463678514e+00 2.038242224557700322e-01
1.094999999999999973e+00 4.372221628349686640e+00 2.050194842664223860e-01
1.125000000000000000e+00 4.173360681583079490e+00 2.038856051494632171e-01
1.155000000000000027e+00 3.971294194812481138e+00 1.895100366818699700e-01
1.185000000000000053e+00 3.604376165359435724e+00 1.856410534966730641e-01
1.215000000000000080e+00 3.492798585246457144e+00 1.916140985293818544e-01
1.245000000000000107e+00 3.709651021988959130e+00 1.835875359781004024e-01
1.274999999999999911e+00 4.570955359976827559e+00 1.460245697906442430e+00
1.304999999999999938e+00 3.969262002460328453e+00 2.012974127312129879e-01
1.334999999999999964e+00 3.711582775052213901e+00 1.973298961599263823e-01
1.364999999999999991e+00 3.529500117493828082e+00 1.886290638837744837e-01
1.395000000000000018e+00 3.237133285522383108e+00 1.760024105507893011e-01
1.425000000000000044e+00 3.403835779978786391e+00 1.632972127389114014e-01
1.455000000000000071e+00 3.286322207925251426e+00 1.462154346821210593e-01
1.485000000000000098e+00 3.500859539910734508e+00 1.391435317789348480e-01
