3.150000000000000022e-01 -3.439780164768845225e+03 1.540153172307445217e+01
3.449999999999999734e-01 -3.467644189146610643e+03 1.944975930183338919e+00
3.750000000000000000e-01 -3.468226842609796222e+03 7.781033523408312780e-01
4.050000000000000266e-01 -3.469037422629059165e+03 5.371553193564136963e-01
4.349999999999999978e-01 -3.470147210718028873e+03 4.214438396622322558e-01
4.650000000000000244e-01 -3.470022089992050041e+03 4.733901659564787034e-01
4.949999999999999956e-01 -3.470397288326082617e+03 7.909156130114805006e-01
5.250000000000000222e-01 -3.470833749389214063e+03 1.557219829748891060e+00
5.550000000000000488e-01 -3.471767284481007209e+03 2.029512857263945147e+00
5.849999999999999645e-01 -3.479063567521395726e+03 1.064733676269698837e+00
6.149999999999999911e-01 -3.481620204569095677e+03 8.275237953687086812e-01
6.450000000000000178e-01 -3.482310318483214360e+03 9.272870187742014991e-01
6.750000000000000444e-01 -3.484407720438971864e+03 6.013238651925746359e-01
7.049999999999999600e-01 -3.485726179166449128e+03 5.133643777054077706e-01
7.349999999999999867e-01 -3.486906297715511755e+03 4.994762067350898005e-01
7.650000000000000133e-01 -3.487339853062520888e+03 4.955416175546202284e-01
7.950000000000000400e-01 -3.487436048127785398e+03 5.230488540678921439e-01
8.249999999999999556e-01 -3.488150561851986367e+03 5.462281903079707623e-01
8.549999999999999822e-01 -3.487284019735855509e+03 5.378886997182644736e-01
8.850000000000000089e-01 -3.488192748787698292e+03 5.198859858163278336e-01
9.150000000000000355e-01 -3.488181938027018987e+03 5.282487955820007741e-01
9.449999999999999512e-01 -3.488053071123466907e+03 5.087762274324508782e-01
9.749999999999999778e-01 -3.488752541376136378e+03 4.916225573553887340e-01
1.004999999999999893e+00 -3.489523834648836782e+03 4.582335943568566772e-01
1.034999999999999920e+00 -3.488801776021640308e+03 4.658739886621988124e-01
1.064999999999999947e+00 -3.489446778816131427e+03 4.724184895590342048e-01
1.094999999999999973e+00 -3.488141920800345360e+03 4.926803355938064177e-01
1.125000000000000000e+00 -3.488204125115676106e+03 4.845488316213177327e-01
1.155000000000000027e+00 -3.488330834653773309e+03 4.882314060853862880e-01
1.185000000000000053e+00 -3.488560274364922407e+03 4.947571496697853455e-01
1.215000000000000080e+00 -3.487114255170579781e+03 4.961111989799659172e-01
1.245000000000000107e+00 -3.487043498188968442e+03 4.880829855828900943e-01
1.274999999999999911e+00 -3.487204452272448179e+03 5.334383059585704467e-01
1.304999999999999938e+00 -3.486658553170134837e+03 5.084747951909499575e-01
1.334999999999999964e+00 -3.485519112679082809e+03 5.019893658082735799e-01
1.364999999999999991e+00 -3.486062145666448487e+03 4.981134494851268135e-01
1.395000000000000018e+00 -3.485958962330530539e+03 4.565114380041332409e-01
1.425000000000000044e+00 -3.484634946080981081e+03 4.330493069413950402e-01
1.455000000000000071e+00 -3.485182349243192675e+03 4.027574021469193521e-01
1.485000000000000098e+00 -3.485285370151909319e+03 3.555199721230426491e-01
